Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Terbinafine	0.75	Strain1538	375	Rep1	Plate_11_24hr_E6	0.2698	0.1698	Inf
Terbinafine	1	Strain1538	500	Rep1	Plate_11_24hr_E7	0.2712	0.1712	Inf
Terbinafine	2	Strain1538	25	Rep1	Plate_11_24hr_E8	0.2749	0.1749	Inf
Terbinafine	4	Strain1538	50	Rep1	Plate_11_24hr_E9	0.2405	0.1405	Inf
Terbinafine	6	Strain1538	75	Rep1	Plate_11_24hr_E10	0.2285	0.1285	Inf
Terbinafine	8	Strain1538	100	Rep1	Plate_11_24hr_E11	0.2526	0.1526	Inf
Terbinafine	0	Strain1538	1000	Rep1	Plate_11_24hr_E12	0.3437	0.2437	Inf
Terbinafine	10	Strain1538	125	Rep1	Plate_11_24hr_E13	0.2119	0.1119	Inf
Terbinafine	12	Strain1538	150	Rep1	Plate_11_24hr_E14	0.2326	0.1326	Inf
Terbinafine	14	Strain1538	175	Rep1	Plate_11_24hr_E15	0.2101	0.1101	Inf
Terbinafine	16	Strain1538	200	Rep1	Plate_11_24hr_E16	0.2701	0.1701	Inf
Terbinafine	18	Strain1538	225	Rep1	Plate_11_24hr_E17	0.1791	0.0791	Inf
Terbinafine	20	Strain1538	250	Rep1	Plate_11_24hr_E18	0.1972	0.0972	Inf
Terbinafine	23.33	Strain1538	175	Rep1	Plate_11_24hr_E19	0.2058	0.1058	Inf
Terbinafine	30	Strain1538	225	Rep1	Plate_11_24hr_E20	0.1458	0.0458	Inf
Terbinafine	50	Strain1538	375	Rep1	Plate_11_24hr_E21	0.1729	0.0729	Inf
Terbinafine	73.33	Strain1538	550	Rep1	Plate_11_24hr_E22	0.1767	0.0767	Inf
Terbinafine	100	Strain1538	750	Rep1	Plate_11_24hr_E23	0.1353	0.0353	Inf
Terbinafine	133.3	Strain1538	1000	Rep1	Plate_11_24hr_E24	0.1323	0.0323	Inf
Triclabendazole	0.05	Strain1538	25	Rep1	Plate_11_24hr_F1	0.3575	0.2575	Inf
Triclabendazole	0.1	Strain1538	50	Rep1	Plate_11_24hr_F2	0.3598	0.2598	Inf
Triclabendazole	0	Strain1538	500	Rep1	Plate_11_24hr_F3	0.3397	0.2397	Inf
Triclabendazole	0.25	Strain1538	125	Rep1	Plate_11_24hr_F4	0.3416	0.2416	Inf
Triclabendazole	0.5	Strain1538	250	Rep1	Plate_11_24hr_F5	0.3774	0.2774	Inf
Triclabendazole	0.75	Strain1538	375	Rep1	Plate_11_24hr_F6	0.3314	0.2314	Inf
Triclabendazole	1	Strain1538	500	Rep1	Plate_11_24hr_F7	0.3696	0.2696	Inf
Triclabendazole	2	Strain1538	25	Rep1	Plate_11_24hr_F8	0.3331	0.2331	Inf
Triclabendazole	4	Strain1538	50	Rep1	Plate_11_24hr_F9	0.3103	0.2103	Inf
Triclabendazole	6	Strain1538	75	Rep1	Plate_11_24hr_F10	0.2266	0.1266	Inf
Triclabendazole	8	Strain1538	100	Rep1	Plate_11_24hr_F11	0.1783	0.0783	Inf
Triclabendazole	0	Strain1538	1000	Rep1	Plate_11_24hr_F12	0.3498	0.2498	Inf
Triclabendazole	10	Strain1538	125	Rep1	Plate_11_24hr_F13	0.1241	0.0241	Inf
Triclabendazole	12	Strain1538	150	Rep1	Plate_11_24hr_F14	0.1142	0.0142	Inf
Triclabendazole	14	Strain1538	175	Rep1	Plate_11_24hr_F15	0.1156	0.0156	Inf
Triclabendazole	16	Strain1538	200	Rep1	Plate_11_24hr_F16	0.1161	0.0161	Inf
Triclabendazole	18	Strain1538	225	Rep1	Plate_11_24hr_F17	0.1209	0.0209	Inf
Triclabendazole	20	Strain1538	250	Rep1	Plate_11_24hr_F18	0.1144	0.0144	Inf
Triclabendazole	23.33	Strain1538	175	Rep1	Plate_11_24hr_F19	0.1151	0.0151	Inf
Triclabendazole	30	Strain1538	225	Rep1	Plate_11_24hr_F20	0.127	0.027	Inf
Triclabendazole	50	Strain1538	375	Rep1	Plate_11_24hr_F21	0.1316	0.0316	Inf
Triclabendazole	73.33	Strain1538	550	Rep1	Plate_11_24hr_F22	0.2008	0.1008	Inf
Triclabendazole	100	Strain1538	750	Rep1	Plate_11_24hr_F23	0.2576	0.1576	Inf
Triclabendazole	133.3	Strain1538	1000	Rep1	Plate_11_24hr_F24	0.2671	0.1671	Inf
OSU-03012	0.05	Strain1538	25	Rep1	Plate_11_24hr_G1	0.3556	0.2556	Inf
OSU-03012	0.1	Strain1538	50	Rep1	Plate_11_24hr_G2	0.3291	0.2291	Inf
OSU-03012	0	Strain1538	500	Rep1	Plate_11_24hr_G3	0.3418	0.2418	Inf
OSU-03012	0.25	Strain1538	125	Rep1	Plate_11_24hr_G4	0.3746	0.2746	Inf
OSU-03012	0.5	Strain1538	250	Rep1	Plate_11_24hr_G5	0.3472	0.2472	Inf
OSU-03012	0.75	Strain1538	375	Rep1	Plate_11_24hr_G6	0.3489	0.2489	Inf
OSU-03012	1	Strain1538	500	Rep1	Plate_11_24hr_G7	0.3792	0.2792	Inf
OSU-03012	2	Strain1538	25	Rep1	Plate_11_24hr_G8	0.4642	0.3642	Inf
OSU-03012	4	Strain1538	50	Rep1	Plate_11_24hr_G9	0.3774	0.2774	Inf
OSU-03012	6	Strain1538	75	Rep1	Plate_11_24hr_G10	0.1103	0.0103	Inf
OSU-03012	8	Strain1538	100	Rep1	Plate_11_24hr_G11	0.1103	0.0103	Inf
OSU-03012	0	Strain1538	1000	Rep1	Plate_11_24hr_G12	0.3529	0.2529	Inf
OSU-03012	10	Strain1538	125	Rep1	Plate_11_24hr_G13	0.1178	0.0178	Inf
OSU-03012	12	Strain1538	150	Rep1	Plate_11_24hr_G14	0.1159	0.0159	Inf
OSU-03012	14	Strain1538	175	Rep1	Plate_11_24hr_G15	0.1175	0.0175	Inf
OSU-03012	16	Strain1538	200	Rep1	Plate_11_24hr_G16	0.1172	0.0172	Inf
OSU-03012	18	Strain1538	225	Rep1	Plate_11_24hr_G17	0.1172	0.0172	Inf
OSU-03012	20	Strain1538	250	Rep1	Plate_11_24hr_G18	0.1128	0.0128	Inf
OSU-03012	23.33	Strain1538	175	Rep1	Plate_11_24hr_G19	0.1236	0.0236	Inf
OSU-03012	30	Strain1538	225	Rep1	Plate_11_24hr_G20	0.1205	0.0205	Inf
OSU-03012	50	Strain1538	375	Rep1	Plate_11_24hr_G21	0.1288	0.0288	Inf
OSU-03012	73.33	Strain1538	550	Rep1	Plate_11_24hr_G22	0.1981	0.0981	Inf
OSU-03012	100	Strain1538	750	Rep1	Plate_11_24hr_G23	0.2497	0.1497	Inf
OSU-03012	133.3	Strain1538	1000	Rep1	Plate_11_24hr_G24	0.3529	0.2529	Inf
Nitroxoline	0.05	Strain1538	25	Rep1	Plate_11_24hr_H1	0.3491	0.2491	Inf
Nitroxoline	0.1	Strain1538	50	Rep1	Plate_11_24hr_H2	0.3856	0.2856	Inf
Nitroxoline	0	Strain1538	500	Rep1	Plate_11_24hr_H3	0.3347	0.2347	Inf
Nitroxoline	0.25	Strain1538	125	Rep1	Plate_11_24hr_H4	0.3507	0.2507	Inf
Nitroxoline	0.5	Strain1538	250	Rep1	Plate_11_24hr_H5	0.3366	0.2366	Inf
Nitroxoline	0.75	Strain1538	375	Rep1	Plate_11_24hr_H6	0.3368	0.2368	Inf
Nitroxoline	1	Strain1538	500	Rep1	Plate_11_24hr_H7	0.3812	0.2812	Inf
Nitroxoline	2	Strain1538	25	Rep1	Plate_11_24hr_H8	0.142	0.042	Inf
Nitroxoline	4	Strain1538	50	Rep1	Plate_11_24hr_H9	0.1258	0.0258	Inf
Nitroxoline	6	Strain1538	75	Rep1	Plate_11_24hr_H10	0.1168	0.0168	Inf
Nitroxoline	8	Strain1538	100	Rep1	Plate_11_24hr_H11	0.1138	0.0138	Inf
Nitroxoline	0	Strain1538	1000	Rep1	Plate_11_24hr_H12	0.4058	0.3058	Inf
Nitroxoline	10	Strain1538	125	Rep1	Plate_11_24hr_H13	0.1175	0.0175	Inf
Nitroxoline	12	Strain1538	150	Rep1	Plate_11_24hr_H14	0.1142	0.0142	Inf
Nitroxoline	14	Strain1538	175	Rep1	Plate_11_24hr_H15	0.1132	0.0132	Inf
Nitroxoline	16	Strain1538	200	Rep1	Plate_11_24hr_H16	0.1126	0.0126	Inf
Nitroxoline	18	Strain1538	225	Rep1	Plate_11_24hr_H17	0.1107	0.0107	Inf
Nitroxoline	20	Strain1538	250	Rep1	Plate_11_24hr_H18	0.1107	0.0107	Inf
Nitroxoline	23.33	Strain1538	175	Rep1	Plate_11_24hr_H19	0.1107	0.0107	Inf
Nitroxoline	30	Strain1538	225	Rep1	Plate_11_24hr_H20	0.1091	0.0091	Inf
Nitroxoline	50	Strain1538	375	Rep1	Plate_11_24hr_H21	0.1086	0.0086	Inf
Nitroxoline	73.33	Strain1538	550	Rep1	Plate_11_24hr_H22	0.105	0.00499999999999999	Inf
Nitroxoline	100	Strain1538	750	Rep1	Plate_11_24hr_H23	0.0977	-0.00230000000000001	Inf
Nitroxoline	133.3	Strain1538	1000	Rep1	Plate_11_24hr_H24	0.0995	-5e-04	Inf
Caspofungin	0.001	Strain1538	25	Rep1	Plate_11_24hr_I1	0.3581	0.2581	Inf
Caspofungin	0.005	Strain1538	125	Rep1	Plate_11_24hr_I2	0.3157	0.2157	Inf
Caspofungin	0	Strain1538	250	Rep1	Plate_11_24hr_I3	0.3571	0.2571	Inf
Caspofungin	0.01	Strain1538	250	Rep1	Plate_11_24hr_I4	0.3216	0.2216	Inf
Caspofungin	0.05	Strain1538	25	Rep1	Plate_11_24hr_I5	0.3752	0.2752	Inf
Caspofungin	0.1	Strain1538	50	Rep1	Plate_11_24hr_I6	0.3691	0.2691	Inf
Caspofungin	0.25	Strain1538	125	Rep1	Plate_11_24hr_I7	0.2719	0.1719	Inf
Caspofungin	0.5	Strain1538	250	Rep1	Plate_11_24hr_I8	0.2575	0.1575	Inf
Caspofungin	1	Strain1538	500	Rep1	Plate_11_24hr_I9	0.2568	0.1568	Inf
Caspofungin	1.5	Strain1538	25	Rep1	Plate_11_24hr_I10	0.2787	0.1787	Inf
Caspofungin	3	Strain1538	50	Rep1	Plate_11_24hr_I11	0.3393	0.2393	Inf
Caspofungin	0	Strain1538	100	Rep1	Plate_11_24hr_I12	0.4368	0.3368	Inf
Caspofungin	6	Strain1538	100	Rep1	Plate_11_24hr_I13	0.3014	0.2014	Inf
Caspofungin	7.5	Strain1538	125	Rep1	Plate_11_24hr_I14	0.3458	0.2458	Inf
Caspofungin	9	Strain1538	150	Rep1	Plate_11_24hr_I15	0.2734	0.1734	Inf
Caspofungin	15	Strain1538	250	Rep1	Plate_11_24hr_I16	0.3058	0.2058	Inf
Caspofungin	21	Strain1538	350	Rep1	Plate_11_24hr_I17	0.2644	0.1644	Inf
Caspofungin	30	Strain1538	500	Rep1	Plate_11_24hr_I18	0.2313	0.1313	Inf
Caspofungin	42	Strain1538	700	Rep1	Plate_11_24hr_I19	0.1986	0.0986	Inf
Caspofungin	51	Strain1538	850	Rep1	Plate_11_24hr_I20	0.1822	0.0822	Inf
Caspofungin	60	Strain1538	450	Rep1	Plate_11_24hr_I21	0.1632	0.0632	Inf
Caspofungin	70	Strain1538	525	Rep1	Plate_11_24hr_I22	0.1411	0.0411	Inf
Caspofungin	100	Strain1538	750	Rep1	Plate_11_24hr_I23	0.1138	0.0138	Inf
Caspofungin	133.3	Strain1538	1000	Rep1	Plate_11_24hr_I24	0.1073	0.0073	Inf
Posaconazole	1e-04	Strain1538	25	Rep1	Plate_11_24hr_J1	0.3618	0.2618	Inf
Posaconazole	2e-04	Strain1538	50	Rep1	Plate_11_24hr_J2	0.399	0.299	Inf
Posaconazole	0	Strain1538	250	Rep1	Plate_11_24hr_J3	0.3101	0.2101	Inf
Posaconazole	5e-04	Strain1538	125	Rep1	Plate_11_24hr_J4	0.3313	0.2313	Inf
Posaconazole	0.001	Strain1538	25	Rep1	Plate_11_24hr_J5	0.3419	0.2419	Inf
Posaconazole	0.005	Strain1538	125	Rep1	Plate_11_24hr_J6	0.3346	0.2346	Inf
Posaconazole	0.01	Strain1538	250	Rep1	Plate_11_24hr_J7	0.2783	0.1783	Inf
Posaconazole	0.05	Strain1538	25	Rep1	Plate_11_24hr_J8	0.3152	0.2152	Inf
Posaconazole	0.1	Strain1538	50	Rep1	Plate_11_24hr_J9	0.2497	0.1497	Inf
Posaconazole	0.2	Strain1538	100	Rep1	Plate_11_24hr_J10	0.2509	0.1509	Inf
Posaconazole	0.35	Strain1538	175	Rep1	Plate_11_24hr_J11	0.2809	0.1809	Inf
Posaconazole	0	Strain1538	100	Rep1	Plate_11_24hr_J12	0.4417	0.3417	Inf
Posaconazole	0.5	Strain1538	250	Rep1	Plate_11_24hr_J13	0.1989	0.0989	Inf
Posaconazole	0.7	Strain1538	350	Rep1	Plate_11_24hr_J14	0.2032	0.1032	Inf
Posaconazole	0.75	Strain1538	375	Rep1	Plate_11_24hr_J15	0.1896	0.0896	Inf
Posaconazole	1	Strain1538	500	Rep1	Plate_11_24hr_J16	0.1657	0.0657	Inf
Posaconazole	1.35	Strain1538	675	Rep1	Plate_11_24hr_J17	0.1644	0.0644	Inf
Posaconazole	2	Strain1538	25	Rep1	Plate_11_24hr_J18	0.199	0.099	Inf
Posaconazole	4	Strain1538	50	Rep1	Plate_11_24hr_J19	0.1662	0.0662	Inf
Posaconazole	6	Strain1538	75	Rep1	Plate_11_24hr_J20	0.146	0.046	Inf
Posaconazole	8	Strain1538	100	Rep1	Plate_11_24hr_J21	0.1481	0.0481	Inf
Posaconazole	10	Strain1538	125	Rep1	Plate_11_24hr_J22	0.1427	0.0427	Inf
Posaconazole	14	Strain1538	175	Rep1	Plate_11_24hr_J23	0.1386	0.0386	Inf
Posaconazole	20	Strain1538	250	Rep1	Plate_11_24hr_J24	0.1846	0.0846	Inf
Clioquinol	1e-04	Strain1538	25	Rep1	Plate_11_24hr_K1	0.3615	0.2615	Inf
Clioquinol	2e-04	Strain1538	50	Rep1	Plate_11_24hr_K2	0.3738	0.2738	Inf
Clioquinol	0	Strain1538	250	Rep1	Plate_11_24hr_K3	0.3067	0.2067	Inf
Clioquinol	5e-04	Strain1538	125	Rep1	Plate_11_24hr_K4	0.3478	0.2478	Inf
Clioquinol	0.001	Strain1538	25	Rep1	Plate_11_24hr_K5	0.347	0.247	Inf
Clioquinol	0.005	Strain1538	125	Rep1	Plate_11_24hr_K6	0.3546	0.2546	Inf
Clioquinol	0.01	Strain1538	250	Rep1	Plate_11_24hr_K7	0.385	0.285	Inf
Clioquinol	0.05	Strain1538	25	Rep1	Plate_11_24hr_K8	0.4274	0.3274	Inf
Clioquinol	0.1	Strain1538	50	Rep1	Plate_11_24hr_K9	0.4114	0.3114	Inf
Clioquinol	0.2	Strain1538	100	Rep1	Plate_11_24hr_K10	0.3688	0.2688	Inf
Clioquinol	0.35	Strain1538	175	Rep1	Plate_11_24hr_K11	0.2982	0.1982	Inf
Clioquinol	0	Strain1538	100	Rep1	Plate_11_24hr_K12	0.4058	0.3058	Inf
Clioquinol	0.5	Strain1538	250	Rep1	Plate_11_24hr_K13	0.1285	0.0285	Inf
Clioquinol	0.7	Strain1538	350	Rep1	Plate_11_24hr_K14	0.1169	0.0169	Inf
Clioquinol	0.75	Strain1538	375	Rep1	Plate_11_24hr_K15	0.1149	0.0149	Inf
Clioquinol	1	Strain1538	500	Rep1	Plate_11_24hr_K16	0.1076	0.0076	Inf
Clioquinol	1.35	Strain1538	675	Rep1	Plate_11_24hr_K17	0.1047	0.0047	Inf
Clioquinol	2	Strain1538	25	Rep1	Plate_11_24hr_K18	0.1044	0.0044	Inf
Clioquinol	4	Strain1538	50	Rep1	Plate_11_24hr_K19	0.1036	0.00359999999999999	Inf
Clioquinol	6	Strain1538	75	Rep1	Plate_11_24hr_K20	0.0995	-5e-04	Inf
Clioquinol	8	Strain1538	100	Rep1	Plate_11_24hr_K21	0.0962	-0.00380000000000001	Inf
Clioquinol	10	Strain1538	125	Rep1	Plate_11_24hr_K22	0.0922	-0.0078	Inf
Clioquinol	12	Strain1538	150	Rep1	Plate_11_24hr_K23	0.0904	-0.00960000000000001	Inf
Clioquinol	14	Strain1538	175	Rep1	Plate_11_24hr_K24	0.0979	-0.0021	Inf
Chloroxine	1e-04	Strain1538	25	Rep1	Plate_11_24hr_L1	0.3254	0.2254	Inf
Chloroxine	5e-04	Strain1538	125	Rep1	Plate_11_24hr_L2	0.3181	0.2181	Inf
Chloroxine	0	Strain1538	250	Rep1	Plate_11_24hr_L3	0.3195	0.2195	Inf
Chloroxine	0.001	Strain1538	25	Rep1	Plate_11_24hr_L4	0.3743	0.2743	Inf
Chloroxine	0.005	Strain1538	125	Rep1	Plate_11_24hr_L5	0.3412	0.2412	Inf
Chloroxine	0.01	Strain1538	250	Rep1	Plate_11_24hr_L6	0.3235	0.2235	Inf
Chloroxine	0.05	Strain1538	25	Rep1	Plate_11_24hr_L7	0.4059	0.3059	Inf
Chloroxine	0.1	Strain1538	50	Rep1	Plate_11_24hr_L8	0.3818	0.2818	Inf
Chloroxine	0.2	Strain1538	100	Rep1	Plate_11_24hr_L9	0.3965	0.2965	Inf
Chloroxine	0.35	Strain1538	175	Rep1	Plate_11_24hr_L10	0.3282	0.2282	Inf
Chloroxine	0.5	Strain1538	250	Rep1	Plate_11_24hr_L11	0.2976	0.1976	Inf
Chloroxine	0	Strain1538	100	Rep1	Plate_11_24hr_L12	0.3563	0.2563	Inf
Chloroxine	0.7	Strain1538	350	Rep1	Plate_11_24hr_L13	0.2445	0.1445	Inf
Chloroxine	0.75	Strain1538	375	Rep1	Plate_11_24hr_L14	0.2018	0.1018	Inf
Chloroxine	1	Strain1538	500	Rep1	Plate_11_24hr_L15	0.1205	0.0205	Inf
Chloroxine	1.35	Strain1538	675	Rep1	Plate_11_24hr_L16	0.1061	0.00609999999999999	Inf
Chloroxine	2	Strain1538	25	Rep1	Plate_11_24hr_L17	0.106	0.00599999999999999	Inf
Chloroxine	4	Strain1538	50	Rep1	Plate_11_24hr_L18	0.1042	0.0042	Inf
Chloroxine	6	Strain1538	75	Rep1	Plate_11_24hr_L19	0.1009	0.000899999999999998	Inf
Chloroxine	8	Strain1538	100	Rep1	Plate_11_24hr_L20	0.0996	-0.000400000000000011	Inf
Chloroxine	10	Strain1538	125	Rep1	Plate_11_24hr_L21	0.0963	-0.00370000000000001	Inf
Chloroxine	12	Strain1538	150	Rep1	Plate_11_24hr_L22	0.0926	-0.0074	Inf
Chloroxine	14	Strain1538	175	Rep1	Plate_11_24hr_L23	0.0907	-0.0093	Inf
Chloroxine	16	Strain1538	200	Rep1	Plate_11_24hr_L24	0.0935	-0.00650000000000001	Inf
Micafungin	1e-04	Strain1538	25	Rep1	Plate_11_24hr_M1	0.354	0.254	Inf
Micafungin	2e-04	Strain1538	50	Rep1	Plate_11_24hr_M2	0.3548	0.2548	Inf
Micafungin	0	Strain1538	250	Rep1	Plate_11_24hr_M3	0.2872	0.1872	Inf
Micafungin	5e-04	Strain1538	125	Rep1	Plate_11_24hr_M4	0.3302	0.2302	Inf
Micafungin	0.001	Strain1538	25	Rep1	Plate_11_24hr_M5	0.352	0.252	Inf
Micafungin	0.005	Strain1538	125	Rep1	Plate_11_24hr_M6	0.3026	0.2026	Inf
Micafungin	0.01	Strain1538	250	Rep1	Plate_11_24hr_M7	0.3237	0.2237	Inf
Micafungin	0.05	Strain1538	25	Rep1	Plate_11_24hr_M8	0.3537	0.2537	Inf
Micafungin	0.1	Strain1538	50	Rep1	Plate_11_24hr_M9	0.2975	0.1975	Inf
Micafungin	0.2	Strain1538	100	Rep1	Plate_11_24hr_M10	0.161	0.061	Inf
Micafungin	0.35	Strain1538	175	Rep1	Plate_11_24hr_M11	0.1175	0.0175	Inf
Micafungin	0	Strain1538	100	Rep1	Plate_11_24hr_M12	0.337	0.237	Inf
Micafungin	0.5	Strain1538	250	Rep1	Plate_11_24hr_M13	0.1063	0.0063	Inf
Micafungin	0.6	Strain1538	300	Rep1	Plate_11_24hr_M14	0.1053	0.0053	Inf
Micafungin	0.75	Strain1538	375	Rep1	Plate_11_24hr_M15	0.1013	0.0013	Inf
Micafungin	1	Strain1538	500	Rep1	Plate_11_24hr_M16	0.0977	-0.00230000000000001	Inf
Micafungin	2	Strain1538	25	Rep1	Plate_11_24hr_M17	0.0988	-0.00120000000000001	Inf
Micafungin	4	Strain1538	50	Rep1	Plate_11_24hr_M18	0.098	-0.002	Inf
Micafungin	6	Strain1538	75	Rep1	Plate_11_24hr_M19	0.0953	-0.00470000000000001	Inf
Micafungin	10	Strain1538	125	Rep1	Plate_11_24hr_M20	0.0941	-0.0059	Inf
Micafungin	12	Strain1538	150	Rep1	Plate_11_24hr_M21	0.0949	-0.00510000000000001	Inf
Micafungin	16	Strain1538	200	Rep1	Plate_11_24hr_M22	0.0921	-0.0079	Inf
Micafungin	20	Strain1538	250	Rep1	Plate_11_24hr_M23	0.0949	-0.00510000000000001	Inf
Micafungin	30	Strain1538	375	Rep1	Plate_11_24hr_M24	0.1022	0.00219999999999999	Inf
Broxyquinolone	0.001	Strain1538	25	Rep1	Plate_11_24hr_N1	0.2929	0.1929	Inf
Broxyquinolone	0.002	Strain1538	50	Rep1	Plate_11_24hr_N2	0.3462	0.2462	Inf
Broxyquinolone	0	Strain1538	250	Rep1	Plate_11_24hr_N3	0.2976	0.1976	Inf
Broxyquinolone	0.005	Strain1538	125	Rep1	Plate_11_24hr_N4	0.2764	0.1764	Inf
Broxyquinolone	0.01	Strain1538	250	Rep1	Plate_11_24hr_N5	0.306	0.206	Inf
Broxyquinolone	0.02	Strain1538	500	Rep1	Plate_11_24hr_N6	0.2951	0.1951	Inf
Broxyquinolone	0.05	Strain1538	25	Rep1	Plate_11_24hr_N7	0.3915	0.2915	Inf
Broxyquinolone	0.1	Strain1538	50	Rep1	Plate_11_24hr_N8	0.3388	0.2388	Inf
Broxyquinolone	0.25	Strain1538	125	Rep1	Plate_11_24hr_N9	0.2899	0.1899	Inf
Broxyquinolone	0.5	Strain1538	250	Rep1	Plate_11_24hr_N10	0.1074	0.00739999999999999	Inf
Broxyquinolone	0.75	Strain1538	375	Rep1	Plate_11_24hr_N11	0.1038	0.0038	Inf
Broxyquinolone	0	Strain1538	100	Rep1	Plate_11_24hr_N12	0.3096	0.2096	Inf
Broxyquinolone	1	Strain1538	500	Rep1	Plate_11_24hr_N13	0.0994	-0.000600000000000003	Inf
Broxyquinolone	2	Strain1538	25	Rep1	Plate_11_24hr_N14	0.0975	-0.0025	Inf
Broxyquinolone	4	Strain1538	50	Rep1	Plate_11_24hr_N15	0.0952	-0.0048	Inf
Broxyquinolone	6	Strain1538	75	Rep1	Plate_11_24hr_N16	0.095	-0.005	Inf
Broxyquinolone	8	Strain1538	100	Rep1	Plate_11_24hr_N17	0.0926	-0.0074	Inf
Broxyquinolone	10	Strain1538	125	Rep1	Plate_11_24hr_N18	0.0902	-0.0098	Inf
Broxyquinolone	12	Strain1538	150	Rep1	Plate_11_24hr_N19	0.0904	-0.00960000000000001	Inf
Broxyquinolone	14	Strain1538	175	Rep1	Plate_11_24hr_N20	0.0926	-0.0074	Inf
Broxyquinolone	16	Strain1538	200	Rep1	Plate_11_24hr_N21	0.0919	-0.00810000000000001	Inf
Broxyquinolone	18	Strain1538	225	Rep1	Plate_11_24hr_N22	0.0894	-0.0106	Inf
Broxyquinolone	20	Strain1538	250	Rep1	Plate_11_24hr_N23	0.0905	-0.00950000000000001	Inf
Broxyquinolone	30	Strain1538	375	Rep1	Plate_11_24hr_N24	0.1066	0.00659999999999999	Inf
Amphotericin	0.001	Strain1538	25	Rep1	Plate_11_24hr_O1	0.329	0.229	Inf
Amphotericin	0.005	Strain1538	125	Rep1	Plate_11_24hr_O2	0.2872	0.1872	Inf
Amphotericin	0	Strain1538	250	Rep1	Plate_11_24hr_O3	0.2816	0.1816	Inf
Amphotericin	0.01	Strain1538	250	Rep1	Plate_11_24hr_O4	0.2413	0.1413	Inf
Amphotericin	0.05	Strain1538	25	Rep1	Plate_11_24hr_O5	0.2982	0.1982	Inf
Amphotericin	0.1	Strain1538	50	Rep1	Plate_11_24hr_O6	0.3119	0.2119	Inf
Amphotericin	0.2	Strain1538	100	Rep1	Plate_11_24hr_O7	0.2457	0.1457	Inf
Amphotericin	0.33	Strain1538	165	Rep1	Plate_11_24hr_O8	0.2026	0.1026	Inf
Amphotericin	0.5	Strain1538	250	Rep1	Plate_11_24hr_O9	0.1024	0.0024	Inf
Amphotericin	0.6	Strain1538	300	Rep1	Plate_11_24hr_O10	0.0899	-0.0101	Inf
Amphotericin	0.75	Strain1538	375	Rep1	Plate_11_24hr_O11	0.0909	-0.00910000000000001	Inf
Amphotericin	0	Strain1538	100	Rep1	Plate_11_24hr_O12	0.3142	0.2142	Inf
Amphotericin	1	Strain1538	500	Rep1	Plate_11_24hr_O13	0.0895	-0.0105	Inf
Amphotericin	1.35	Strain1538	675	Rep1	Plate_11_24hr_O14	0.0915	-0.00850000000000001	Inf
Amphotericin	2	Strain1538	25	Rep1	Plate_11_24hr_O15	0.0907	-0.0093	Inf
Amphotericin	4	Strain1538	50	Rep1	Plate_11_24hr_O16	0.0915	-0.00850000000000001	Inf
Amphotericin	6	Strain1538	75	Rep1	Plate_11_24hr_O17	0.0903	-0.0097	Inf
Amphotericin	8	Strain1538	100	Rep1	Plate_11_24hr_O18	0.0912	-0.0088	Inf
Amphotericin	10	Strain1538	125	Rep1	Plate_11_24hr_O19	0.0917	-0.0083	Inf
Amphotericin	12	Strain1538	150	Rep1	Plate_11_24hr_O20	0.0906	-0.00940000000000001	Inf
Amphotericin	14	Strain1538	175	Rep1	Plate_11_24hr_O21	0.0912	-0.0088	Inf
Amphotericin	16	Strain1538	200	Rep1	Plate_11_24hr_O22	0.0906	-0.00940000000000001	Inf
Amphotericin	18	Strain1538	225	Rep1	Plate_11_24hr_O23	0.0912	-0.0088	Inf
Amphotericin	20	Strain1538	250	Rep1	Plate_11_24hr_O24	0.0997	-0.000300000000000009	Inf
Fluconazole	0.05	Strain1538	25	Rep1	Plate_11_24hr_P1	0.2562	0.1562	Inf
Fluconazole	0.1	Strain1538	50	Rep1	Plate_11_24hr_P2	0.2817	0.1817	Inf
Fluconazole	0	Strain1538	250	Rep1	Plate_11_24hr_P3	0.2702	0.1702	Inf
Fluconazole	0.25	Strain1538	125	Rep1	Plate_11_24hr_P4	0.2503	0.1503	Inf
Fluconazole	0.5	Strain1538	250	Rep1	Plate_11_24hr_P5	0.2151	0.1151	Inf
Fluconazole	1	Strain1538	500	Rep1	Plate_11_24hr_P6	0.2489	0.1489	Inf
Fluconazole	2	Strain1538	25	Rep1	Plate_11_24hr_P7	0.2177	0.1177	Inf
Fluconazole	6	Strain1538	75	Rep1	Plate_11_24hr_P8	0.2135	0.1135	Inf
Fluconazole	10	Strain1538	125	Rep1	Plate_11_24hr_P9	0.1765	0.0765	Inf
Fluconazole	30	Strain1538	375	Rep1	Plate_11_24hr_P10	0.1614	0.0614	Inf
Fluconazole	65.33333333	Strain1538	25	Rep1	Plate_11_24hr_P11	0.1984	0.0984	Inf
Fluconazole	0	Strain1538	100	Rep1	Plate_11_24hr_P12	0.2206	0.1206	Inf
Fluconazole	130.6666667	Strain1538	50	Rep1	Plate_11_24hr_P13	0.177	0.077	Inf
Fluconazole	196	Strain1538	75	Rep1	Plate_11_24hr_P14	0.1945	0.0945	Inf
Fluconazole	261.3333333	Strain1538	100	Rep1	Plate_11_24hr_P15	0.1631	0.0631	Inf
Fluconazole	326.6666667	Strain1538	125	Rep1	Plate_11_24hr_P16	0.2122	0.1122	Inf
