Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Chloroxine	0.10003	Strain1538	250	Rep2	Plate_04_24hr_O4	0.2687	0.1687	Inf
Chloroxine	0.05	Strain1538	25	Rep2	Plate_04_24hr_O5	0.2692	0.1692	Inf
Chloroxine	0.1	Strain1538	50	Rep2	Plate_04_24hr_O6	0.2956	0.1956	Inf
Chloroxine	0.2	Strain1538	100	Rep2	Plate_04_24hr_O7	0.2779	0.1779	Inf
Chloroxine	0.33	Strain1538	165	Rep2	Plate_04_24hr_O8	0.2678	0.1678	Inf
Chloroxine	0.5	Strain1538	250	Rep2	Plate_04_24hr_O9	0.263	0.163	Inf
Chloroxine	0.6	Strain1538	300	Rep2	Plate_04_24hr_O10	0.2182	0.1182	Inf
Chloroxine	0.75	Strain1538	375	Rep2	Plate_04_24hr_O11	0.1215	0.0215	Inf
DMSO-250	0	Strain1538	250	Rep2	Plate_04_24hr_O12	0.3081	0.2081	Inf
Chloroxine	1	Strain1538	500	Rep2	Plate_04_24hr_O13	0.1147	0.0147	Inf
Chloroxine	1.35	Strain1538	675	Rep2	Plate_04_24hr_O14	0.1072	0.0072	Inf
Chloroxine	2	Strain1538	25	Rep2	Plate_04_24hr_O15	0.1073	0.0073	Inf
Chloroxine	4	Strain1538	50	Rep2	Plate_04_24hr_O16	0.1061	0.00609999999999999	Inf
Chloroxine	6	Strain1538	75	Rep2	Plate_04_24hr_O17	0.1011	0.00109999999999999	Inf
Chloroxine	8	Strain1538	100	Rep2	Plate_04_24hr_O18	0.1002	0.000199999999999992	Inf
Chloroxine	10	Strain1538	125	Rep2	Plate_04_24hr_O19	0.0965	-0.0035	Inf
Chloroxine	12	Strain1538	150	Rep2	Plate_04_24hr_O20	0.0961	-0.0039	Inf
Chloroxine	14	Strain1538	175	Rep2	Plate_04_24hr_O21	0.0923	-0.00770000000000001	Inf
Chloroxine	16	Strain1538	200	Rep2	Plate_04_24hr_O22	0.0908	-0.0092	Inf
Chloroxine	18	Strain1538	225	Rep2	Plate_04_24hr_O23	0.0905	-0.00950000000000001	Inf
Chloroxine	20	Strain1538	250	Rep2	Plate_04_24hr_O24	0.0954	-0.00460000000000001	Inf
Fluconazole	0.01	Strain1538	25	Rep2	Plate_04_24hr_P1	0.2441	0.1441	Inf
Fluconazole	0.02001	Strain1538	50	Rep2	Plate_04_24hr_P2	0.2563	0.1563	Inf
DMSO-100	0	Strain1538	100	Rep2	Plate_04_24hr_P3	0.231	0.131	Inf
Fluconazole	0.05002	Strain1538	125	Rep2	Plate_04_24hr_P4	0.2296	0.1296	Inf
Fluconazole	0.10003	Strain1538	250	Rep2	Plate_04_24hr_P5	0.2622	0.1622	Inf
Fluconazole	0.20007	Strain1538	500	Rep2	Plate_04_24hr_P6	0.2436	0.1436	Inf
Fluconazole	2	Strain1538	25	Rep2	Plate_04_24hr_P7	0.2442	0.1442	Inf
Fluconazole	6	Strain1538	75	Rep2	Plate_04_24hr_P8	0.2326	0.1326	Inf
Fluconazole	10	Strain1538	125	Rep2	Plate_04_24hr_P9	0.2082	0.1082	Inf
Fluconazole	30	Strain1538	375	Rep2	Plate_04_24hr_P10	0.1785	0.0785	Inf
Fluconazole	65.333	Strain1538	25	Rep2	Plate_04_24hr_P11	0.1782	0.0782	Inf
DMSO-250	0	Strain1538	250	Rep2	Plate_04_24hr_P12	0.2897	0.1897	Inf
Fluconazole	130.667	Strain1538	50	Rep2	Plate_04_24hr_P13	0.1863	0.0863	Inf
Fluconazole	196	Strain1538	75	Rep2	Plate_04_24hr_P14	0.1573	0.0573	Inf
Fluconazole	261.333	Strain1538	100	Rep2	Plate_04_24hr_P15	0.1614	0.0614	Inf
Fluconazole	326.667	Strain1538	125	Rep2	Plate_04_24hr_P16	0.147	0.047	Inf
Fluconazole	522.667	Strain1538	200	Rep2	Plate_04_24hr_P17	0.1505	0.0505	Inf
Fluconazole	784	Strain1538	300	Rep2	Plate_04_24hr_P18	0.1844	0.0844	Inf
Fluconazole	1045.333	Strain1538	400	Rep2	Plate_04_24hr_P19	0.1455	0.0455	Inf
Fluconazole	1306.667	Strain1538	500	Rep2	Plate_04_24hr_P20	0.1371	0.0371	Inf
Fluconazole	1568	Strain1538	600	Rep2	Plate_04_24hr_P21	0.1402	0.0402	Inf
Fluconazole	1829.333	Strain1538	700	Rep2	Plate_04_24hr_P22	0.13	0.03	Inf
Fluconazole	2090.667	Strain1538	800	Rep2	Plate_04_24hr_P23	0.1301	0.0301	Inf
Fluconazole	2613.333	Strain1538	1000	Rep2	Plate_04_24hr_P24	0.1309	0.0309	Inf
Miltefosine	0.05	Strain1539	25	Rep1	Plate_05_24hr_A1	0.2121	0.1121	0.607918263090677
Miltefosine	0.1	Strain1539	50	Rep1	Plate_05_24hr_A2	0.2097	0.1097	0.615581098339719
DMSO-1000	0	Strain1539	1000	Rep1	Plate_05_24hr_A3	0.1994	0.0994	0.648467432950192
Miltefosine	0.25	Strain1539	125	Rep1	Plate_05_24hr_A4	0.204	0.104	0.633780332056194
Miltefosine	0.5	Strain1539	250	Rep1	Plate_05_24hr_A5	0.2112	0.1112	0.610791826309068
Miltefosine	0.75	Strain1539	375	Rep1	Plate_05_24hr_A6	0.2196	0.1196	0.58397190293742
Miltefosine	1	Strain1539	500	Rep1	Plate_05_24hr_A7	0.235	0.135	0.534802043422733
Miltefosine	2	Strain1539	25	Rep1	Plate_05_24hr_A8	0.2168	0.1168	0.592911877394636
Miltefosine	4	Strain1539	50	Rep1	Plate_05_24hr_A9	0.1247	0.0247	0.886973180076628
Miltefosine	6	Strain1539	75	Rep1	Plate_05_24hr_A10	0.1251	0.0251	0.885696040868455
Miltefosine	8	Strain1539	100	Rep1	Plate_05_24hr_A11	0.123	0.023	0.892401021711367
DMSO-500	0	Strain1539	500	Rep1	Plate_05_24hr_A12	0.2836	0.1836	0.37962962962963
Miltefosine	10	Strain1539	125	Rep1	Plate_05_24hr_A13	0.1315	0.0315	0.865261813537676
Miltefosine	12	Strain1539	150	Rep1	Plate_05_24hr_A14	0.1187	0.0187	0.906130268199234
Miltefosine	14	Strain1539	175	Rep1	Plate_05_24hr_A15	0.1128	0.0128	0.924968071519796
Miltefosine	16	Strain1539	200	Rep1	Plate_05_24hr_A16	0.1119	0.0119	0.927841634738186
Miltefosine	18	Strain1539	225	Rep1	Plate_05_24hr_A17	0.1126	0.0126	0.925606641123882
Miltefosine	20	Strain1539	250	Rep1	Plate_05_24hr_A18	0.112	0.012	0.927522349936143
Miltefosine	23.333	Strain1539	175	Rep1	Plate_05_24hr_A19	0.1071	0.0071	0.943167305236271
Miltefosine	30	Strain1539	225	Rep1	Plate_05_24hr_A20	0.1067	0.0067	0.944444444444444
Miltefosine	50	Strain1539	375	Rep1	Plate_05_24hr_A21	0.1038	0.0038	0.953703703703704
Miltefosine	73.333	Strain1539	550	Rep1	Plate_05_24hr_A22	0.1011	0.00109999999999999	0.962324393358876
Miltefosine	100	Strain1539	750	Rep1	Plate_05_24hr_A23	0.0989	-0.0011	0.969348659003831
Miltefosine	133.3	Strain1539	999.75	Rep1	Plate_05_24hr_A24	0.0961	-0.0039	0.978288633461047
Pentamidine	0.05	Strain1539	25	Rep1	Plate_05_24hr_B1	0.2066	0.1066	0.625478927203065
Pentamidine	0.1	Strain1539	50	Rep1	Plate_05_24hr_B2	0.215	0.115	0.598659003831418
DMSO-1000	0	Strain1539	1000	Rep1	Plate_05_24hr_B3	0.2029	0.1029	0.637292464878672
Pentamidine	0.25	Strain1539	125	Rep1	Plate_05_24hr_B4	0.2377	0.1377	0.526181353767561
Pentamidine	0.5	Strain1539	250	Rep1	Plate_05_24hr_B5	0.2236	0.1236	0.571200510855683
Pentamidine	0.75	Strain1539	375	Rep1	Plate_05_24hr_B6	0.2276	0.1276	0.558429118773946
Pentamidine	1	Strain1539	500	Rep1	Plate_05_24hr_B7	0.2316	0.1316	0.545657726692209
Pentamidine	2	Strain1539	25	Rep1	Plate_05_24hr_B8	0.2004	0.1004	0.645274584929757
Pentamidine	4	Strain1539	50	Rep1	Plate_05_24hr_B9	0.1612	0.0612	0.770434227330779
Pentamidine	6	Strain1539	75	Rep1	Plate_05_24hr_B10	0.1596	0.0596	0.775542784163474
Pentamidine	8	Strain1539	100	Rep1	Plate_05_24hr_B11	0.1576	0.0576	0.781928480204342
DMSO-500	0	Strain1539	500	Rep1	Plate_05_24hr_B12	0.2576	0.1576	0.462643678160919
Pentamidine	10	Strain1539	125	Rep1	Plate_05_24hr_B13	0.1862	0.0862	0.690613026819923
Pentamidine	12	Strain1539	150	Rep1	Plate_05_24hr_B14	0.174	0.074	0.729565772669221
Pentamidine	14	Strain1539	175	Rep1	Plate_05_24hr_B15	0.1576	0.0576	0.781928480204342
Pentamidine	16	Strain1539	200	Rep1	Plate_05_24hr_B16	0.1498	0.0498	0.806832694763729
Pentamidine	18	Strain1539	225	Rep1	Plate_05_24hr_B17	0.1444	0.0444	0.824074074074074
Pentamidine	20	Strain1539	250	Rep1	Plate_05_24hr_B18	0.1435	0.0435	0.826947637292465
Pentamidine	23.333	Strain1539	175	Rep1	Plate_05_24hr_B19	0.115	0.015	0.91794380587484
Pentamidine	30	Strain1539	225	Rep1	Plate_05_24hr_B20	0.1216	0.0216	0.896871008939975
Pentamidine	50	Strain1539	375	Rep1	Plate_05_24hr_B21	0.2898	0.1898	0.359833971902937
Pentamidine	73.333	Strain1539	550	Rep1	Plate_05_24hr_B22	0.1102	0.0102	0.933269476372925
Pentamidine	100	Strain1539	750	Rep1	Plate_05_24hr_B23	0.2129	0.1129	0.60536398467433
Pentamidine	133.3	Strain1539	999.75	Rep1	Plate_05_24hr_B24	0.1122	0.0122	0.926883780332056
Cloxiquine	0.05	Strain1539	25	Rep1	Plate_05_24hr_C1	0.2029	0.1029	0.637292464878672
Cloxiquine	0.1	Strain1539	50	Rep1	Plate_05_24hr_C2	0.2287	0.1287	0.554916985951469
DMSO-1000	0	Strain1539	1000	Rep1	Plate_05_24hr_C3	0.2396	0.1396	0.520114942528736
Cloxiquine	0.25	Strain1539	125	Rep1	Plate_05_24hr_C4	0.2385	0.1385	0.523627075351213
Cloxiquine	0.5	Strain1539	250	Rep1	Plate_05_24hr_C5	0.218	0.118	0.589080459770115
Cloxiquine	0.75	Strain1539	375	Rep1	Plate_05_24hr_C6	0.2083	0.1083	0.620051085568327
Cloxiquine	1	Strain1539	500	Rep1	Plate_05_24hr_C7	0.2741	0.1741	0.409961685823755
Cloxiquine	2	Strain1539	25	Rep1	Plate_05_24hr_C8	0.2611	0.1611	0.4514687100894
Cloxiquine	4	Strain1539	50	Rep1	Plate_05_24hr_C9	0.2448	0.1448	0.503512132822478
Cloxiquine	6	Strain1539	75	Rep1	Plate_05_24hr_C10	0.2446	0.1446	0.504150702426564
Cloxiquine	8	Strain1539	100	Rep1	Plate_05_24hr_C11	0.2272	0.1272	0.55970625798212
DMSO-500	0	Strain1539	500	Rep1	Plate_05_24hr_C12	0.262	0.162	0.448595146871009
Cloxiquine	10	Strain1539	125	Rep1	Plate_05_24hr_C13	0.2206	0.1206	0.580779054916986
Cloxiquine	12	Strain1539	150	Rep1	Plate_05_24hr_C14	0.1883	0.0883	0.683908045977011
Cloxiquine	14	Strain1539	175	Rep1	Plate_05_24hr_C15	0.1608	0.0608	0.771711366538953
Cloxiquine	16	Strain1539	200	Rep1	Plate_05_24hr_C16	0.1368	0.0368	0.848339719029374
Cloxiquine	18	Strain1539	225	Rep1	Plate_05_24hr_C17	0.1244	0.0244	0.887931034482759
Cloxiquine	20	Strain1539	250	Rep1	Plate_05_24hr_C18	0.1115	0.0115	0.92911877394636
Cloxiquine	23.333	Strain1539	175	Rep1	Plate_05_24hr_C19	0.109	0.00899999999999999	0.937100893997446
Cloxiquine	30	Strain1539	225	Rep1	Plate_05_24hr_C20	0.108	0.00799999999999999	0.94029374201788
Cloxiquine	50	Strain1539	375	Rep1	Plate_05_24hr_C21	0.1065	0.00649999999999999	0.945083014048531
Cloxiquine	73.333	Strain1539	550	Rep1	Plate_05_24hr_C22	0.1039	0.0039	0.95338441890166
Cloxiquine	100	Strain1539	750	Rep1	Plate_05_24hr_C23	0.1007	0.000699999999999992	0.96360153256705
Cloxiquine	133.3	Strain1539	999.75	Rep1	Plate_05_24hr_C24	0.0929	-0.00710000000000001	0.988505747126437
Disulfiram	0.05	Strain1539	25	Rep1	Plate_05_24hr_D1	0.2116	0.1116	0.609514687100894
Disulfiram	0.1	Strain1539	50	Rep1	Plate_05_24hr_D2	0.2148	0.1148	0.599297573435504
DMSO-1000	0	Strain1539	1000	Rep1	Plate_05_24hr_D3	0.2062	0.1062	0.626756066411239
Disulfiram	0.25	Strain1539	125	Rep1	Plate_05_24hr_D4	0.2332	0.1332	0.540549169859515
Disulfiram	0.5	Strain1539	250	Rep1	Plate_05_24hr_D5	0.2251	0.1251	0.566411238825032
Disulfiram	0.75	Strain1539	375	Rep1	Plate_05_24hr_D6	0.2126	0.1126	0.60632183908046
Disulfiram	1	Strain1539	500	Rep1	Plate_05_24hr_D7	0.2388	0.1388	0.522669220945083
Disulfiram	2	Strain1539	25	Rep1	Plate_05_24hr_D8	0.2594	0.1594	0.456896551724138
Disulfiram	4	Strain1539	50	Rep1	Plate_05_24hr_D9	0.2362	0.1362	0.530970625798212
Disulfiram	6	Strain1539	75	Rep1	Plate_05_24hr_D10	0.2319	0.1319	0.544699872286079
Disulfiram	8	Strain1539	100	Rep1	Plate_05_24hr_D11	0.227	0.127	0.560344827586207
DMSO-500	0	Strain1539	500	Rep1	Plate_05_24hr_D12	0.2489	0.1489	0.490421455938697
Disulfiram	10	Strain1539	125	Rep1	Plate_05_24hr_D13	0.2403	0.1403	0.517879948914432
Disulfiram	12	Strain1539	150	Rep1	Plate_05_24hr_D14	0.2091	0.1091	0.61749680715198
Disulfiram	14	Strain1539	175	Rep1	Plate_05_24hr_D15	0.194	0.094	0.665708812260536
Disulfiram	16	Strain1539	200	Rep1	Plate_05_24hr_D16	0.1652	0.0652	0.757662835249042
Disulfiram	18	Strain1539	225	Rep1	Plate_05_24hr_D17	0.1339	0.0339	0.857598978288634
Disulfiram	20	Strain1539	250	Rep1	Plate_05_24hr_D18	0.1133	0.0133	0.923371647509579
Disulfiram	23.333	Strain1539	175	Rep1	Plate_05_24hr_D19	0.1082	0.0082	0.939655172413793
Disulfiram	30	Strain1539	225	Rep1	Plate_05_24hr_D20	0.1102	0.0102	0.933269476372925
Disulfiram	50	Strain1539	375	Rep1	Plate_05_24hr_D21	0.1063	0.0063	0.945721583652618
Disulfiram	73.333	Strain1539	550	Rep1	Plate_05_24hr_D22	0.1045	0.00449999999999999	0.9514687100894
Disulfiram	100	Strain1539	750	Rep1	Plate_05_24hr_D23	0.1019	0.0019	0.959770114942529
Disulfiram	133.3	Strain1539	999.75	Rep1	Plate_05_24hr_D24	0.0995	-5e-04	0.967432950191571
Terbinafine	0.05	Strain1539	25	Rep1	Plate_05_24hr_E1	0.2071	0.1071	0.623882503192848
Terbinafine	0.1	Strain1539	50	Rep1	Plate_05_24hr_E2	0.2078	0.1078	0.621647509578544
DMSO-1000	0	Strain1539	1000	Rep1	Plate_05_24hr_E3	0.204	0.104	0.633780332056194
Terbinafine	0.25	Strain1539	125	Rep1	Plate_05_24hr_E4	0.2055	0.1055	0.628991060025543
Terbinafine	0.5	Strain1539	250	Rep1	Plate_05_24hr_E5	0.209	0.109	0.617816091954023
Terbinafine	0.75	Strain1539	375	Rep1	Plate_05_24hr_E6	0.1932	0.0932	0.668263090676884
Terbinafine	1	Strain1539	500	Rep1	Plate_05_24hr_E7	0.1956	0.0956	0.660600255427842
Terbinafine	2	Strain1539	25	Rep1	Plate_05_24hr_E8	0.1999	0.0999	0.646871008939975
Terbinafine	4	Strain1539	50	Rep1	Plate_05_24hr_E9	0.1903	0.0903	0.677522349936143
Terbinafine	6	Strain1539	75	Rep1	Plate_05_24hr_E10	0.184	0.084	0.697637292464879
Terbinafine	8	Strain1539	100	Rep1	Plate_05_24hr_E11	0.1849	0.0849	0.694763729246488
DMSO-500	0	Strain1539	500	Rep1	Plate_05_24hr_E12	0.2503	0.1503	0.485951468710089
Terbinafine	10	Strain1539	125	Rep1	Plate_05_24hr_E13	0.201	0.101	0.643358876117497
Terbinafine	12	Strain1539	150	Rep1	Plate_05_24hr_E14	0.1854	0.0854	0.693167305236271
Terbinafine	14	Strain1539	175	Rep1	Plate_05_24hr_E15	0.1689	0.0689	0.745849297573436
Terbinafine	16	Strain1539	200	Rep1	Plate_05_24hr_E16	0.1588	0.0588	0.778097062579821
Terbinafine	18	Strain1539	225	Rep1	Plate_05_24hr_E17	0.1594	0.0594	0.776181353767561
Terbinafine	20	Strain1539	250	Rep1	Plate_05_24hr_E18	0.1514	0.0514	0.801724137931034
Terbinafine	23.333	Strain1539	175	Rep1	Plate_05_24hr_E19	0.1485	0.0485	0.810983397190294
Terbinafine	30	Strain1539	225	Rep1	Plate_05_24hr_E20	0.1419	0.0419	0.83205619412516
Terbinafine	50	Strain1539	375	Rep1	Plate_05_24hr_E21	0.1462	0.0462	0.818326947637293
Terbinafine	73.333	Strain1539	550	Rep1	Plate_05_24hr_E22	0.1391	0.0391	0.840996168582375
Terbinafine	100	Strain1539	750	Rep1	Plate_05_24hr_E23	0.1362	0.0362	0.850255427841635
Terbinafine	133.3	Strain1539	999.75	Rep1	Plate_05_24hr_E24	0.1277	0.0277	0.877394636015326
Triclabendazole	0.05	Strain1539	25	Rep1	Plate_05_24hr_F1	0.2087	0.1087	0.618773946360153
Triclabendazole	0.1	Strain1539	50	Rep1	Plate_05_24hr_F2	0.2204	0.1204	0.581417624521073
DMSO-1000	0	Strain1539	1000	Rep1	Plate_05_24hr_F3	0.2238	0.1238	0.570561941251596
Triclabendazole	0.25	Strain1539	125	Rep1	Plate_05_24hr_F4	0.2263	0.1263	0.562579821200511
Triclabendazole	0.5	Strain1539	250	Rep1	Plate_05_24hr_F5	0.2406	0.1406	0.516922094508301
Triclabendazole	0.75	Strain1539	375	Rep1	Plate_05_24hr_F6	0.2681	0.1681	0.42911877394636
Triclabendazole	1	Strain1539	500	Rep1	Plate_05_24hr_F7	0.2579	0.1579	0.461685823754789
Triclabendazole	2	Strain1539	25	Rep1	Plate_05_24hr_F8	0.2607	0.1607	0.452745849297573
Triclabendazole	4	Strain1539	50	Rep1	Plate_05_24hr_F9	0.2223	0.1223	0.575351213282248
Triclabendazole	6	Strain1539	75	Rep1	Plate_05_24hr_F10	0.1434	0.0434	0.827266922094508
Triclabendazole	8	Strain1539	100	Rep1	Plate_05_24hr_F11	0.1328	0.0328	0.861111111111111
DMSO-500	0	Strain1539	500	Rep1	Plate_05_24hr_F12	0.2493	0.1493	0.489144316730524
Triclabendazole	10	Strain1539	125	Rep1	Plate_05_24hr_F13	0.1582	0.0582	0.780012771392082
Triclabendazole	12	Strain1539	150	Rep1	Plate_05_24hr_F14	0.1213	0.0213	0.897828863346105
Triclabendazole	14	Strain1539	175	Rep1	Plate_05_24hr_F15	0.1223	0.0223	0.89463601532567
Triclabendazole	16	Strain1539	200	Rep1	Plate_05_24hr_F16	0.112	0.012	0.927522349936143
Triclabendazole	18	Strain1539	225	Rep1	Plate_05_24hr_F17	0.1136	0.0136	0.922413793103448
Triclabendazole	20	Strain1539	250	Rep1	Plate_05_24hr_F18	0.1075	0.00749999999999999	0.941890166028097
Triclabendazole	23.333	Strain1539	175	Rep1	Plate_05_24hr_F19	0.1337	0.0337	0.85823754789272
Triclabendazole	30	Strain1539	225	Rep1	Plate_05_24hr_F20	0.1238	0.0238	0.889846743295019
Triclabendazole	50	Strain1539	375	Rep1	Plate_05_24hr_F21	0.1407	0.0407	0.835887611749681
Triclabendazole	73.333	Strain1539	550	Rep1	Plate_05_24hr_F22	0.1894	0.0894	0.680395913154534
Triclabendazole	100	Strain1539	750	Rep1	Plate_05_24hr_F23	0.2214	0.1214	0.578224776500639
Triclabendazole	133.3	Strain1539	999.75	Rep1	Plate_05_24hr_F24	0.221	0.121	0.579501915708812
OSU-03012	0.05	Strain1539	25	Rep1	Plate_05_24hr_G1	0.193	0.093	0.668901660280971
OSU-03012	0.1	Strain1539	50	Rep1	Plate_05_24hr_G2	0.2044	0.1044	0.63250319284802
DMSO-1000	0	Strain1539	1000	Rep1	Plate_05_24hr_G3	0.2116	0.1116	0.609514687100894
OSU-03012	0.25	Strain1539	125	Rep1	Plate_05_24hr_G4	0.2168	0.1168	0.592911877394636
OSU-03012	0.5	Strain1539	250	Rep1	Plate_05_24hr_G5	0.2316	0.1316	0.545657726692209
OSU-03012	0.75	Strain1539	375	Rep1	Plate_05_24hr_G6	0.2399	0.1399	0.519157088122605
OSU-03012	1	Strain1539	500	Rep1	Plate_05_24hr_G7	0.2613	0.1613	0.450830140485313
OSU-03012	2	Strain1539	25	Rep1	Plate_05_24hr_G8	0.2807	0.1807	0.388888888888889
OSU-03012	4	Strain1539	50	Rep1	Plate_05_24hr_G9	0.2721	0.1721	0.416347381864623
OSU-03012	6	Strain1539	75	Rep1	Plate_05_24hr_G10	0.1318	0.0318	0.864303959131545
OSU-03012	8	Strain1539	100	Rep1	Plate_05_24hr_G11	0.1304	0.0304	0.868773946360153
DMSO-500	0	Strain1539	500	Rep1	Plate_05_24hr_G12	0.2716	0.1716	0.41794380587484
OSU-03012	10	Strain1539	125	Rep1	Plate_05_24hr_G13	0.152	0.052	0.799808429118774
OSU-03012	12	Strain1539	150	Rep1	Plate_05_24hr_G14	0.1106	0.0106	0.931992337164751
OSU-03012	14	Strain1539	175	Rep1	Plate_05_24hr_G15	0.1071	0.0071	0.943167305236271
OSU-03012	16	Strain1539	200	Rep1	Plate_05_24hr_G16	0.1055	0.00549999999999999	0.948275862068966
OSU-03012	18	Strain1539	225	Rep1	Plate_05_24hr_G17	0.1003	0.000299999999999995	0.964878671775223
OSU-03012	20	Strain1539	250	Rep1	Plate_05_24hr_G18	0.1029	0.0029	0.956577266922095
OSU-03012	23.333	Strain1539	175	Rep1	Plate_05_24hr_G19	0.1058	0.0058	0.947318007662835
OSU-03012	30	Strain1539	225	Rep1	Plate_05_24hr_G20	0.0971	-0.0029	0.975095785440613
OSU-03012	50	Strain1539	375	Rep1	Plate_05_24hr_G21	0.0996	-0.000400000000000011	0.967113665389527
OSU-03012	73.333	Strain1539	550	Rep1	Plate_05_24hr_G22	0.12	0.02	0.901979565772669
OSU-03012	100	Strain1539	750	Rep1	Plate_05_24hr_G23	0.1082	0.0082	0.939655172413793
OSU-03012	133.3	Strain1539	999.75	Rep1	Plate_05_24hr_G24	0.1134	0.0134	0.923052362707535
Nitroxiline	0.05	Strain1539	25	Rep1	Plate_05_24hr_H1	0.1896	0.0896	0.679757343550447
Nitroxiline	0.1	Strain1539	50	Rep1	Plate_05_24hr_H2	0.2185	0.1185	0.587484035759898
DMSO-1000	0	Strain1539	1000	Rep1	Plate_05_24hr_H3	0.199	0.099	0.649744572158365
Nitroxiline	0.25	Strain1539	125	Rep1	Plate_05_24hr_H4	0.2065	0.1065	0.625798212005109
Nitroxiline	0.5	Strain1539	250	Rep1	Plate_05_24hr_H5	0.222	0.122	0.576309067688378
Nitroxiline	0.75	Strain1539	375	Rep1	Plate_05_24hr_H6	0.2199	0.1199	0.58301404853129
Nitroxiline	1	Strain1539	500	Rep1	Plate_05_24hr_H7	0.2278	0.1278	0.557790549169859
Nitroxiline	2	Strain1539	25	Rep1	Plate_05_24hr_H8	0.2543	0.1543	0.473180076628352
Nitroxiline	4	Strain1539	50	Rep1	Plate_05_24hr_H9	0.1853	0.0853	0.693486590038314
Nitroxiline	6	Strain1539	75	Rep1	Plate_05_24hr_H10	0.1501	0.0501	0.805874840357599
Nitroxiline	8	Strain1539	100	Rep1	Plate_05_24hr_H11	0.1487	0.0487	0.810344827586207
DMSO-500	0	Strain1539	500	Rep1	Plate_05_24hr_H12	0.2241	0.1241	0.569604086845466
Nitroxiline	10	Strain1539	125	Rep1	Plate_05_24hr_H13	0.1199	0.0199	0.902298850574713
Nitroxiline	12	Strain1539	150	Rep1	Plate_05_24hr_H14	0.107	0.00699999999999999	0.943486590038314
Nitroxiline	14	Strain1539	175	Rep1	Plate_05_24hr_H15	0.1049	0.00489999999999999	0.950191570881226
Nitroxiline	16	Strain1539	200	Rep1	Plate_05_24hr_H16	0.1027	0.00269999999999999	0.957215836526181
Nitroxiline	18	Strain1539	225	Rep1	Plate_05_24hr_H17	0.0999	-0.000100000000000003	0.966155810983397
Nitroxiline	20	Strain1539	250	Rep1	Plate_05_24hr_H18	0.097	-0.003	0.975415070242657
Nitroxiline	23.333	Strain1539	175	Rep1	Plate_05_24hr_H19	0.0975	-0.0025	0.973818646232439
Nitroxiline	30	Strain1539	225	Rep1	Plate_05_24hr_H20	0.0954	-0.00460000000000001	0.980523627075351
Nitroxiline	50	Strain1539	375	Rep1	Plate_05_24hr_H21	0.0967	-0.00330000000000001	0.976372924648787
Nitroxiline	73.333	Strain1539	550	Rep1	Plate_05_24hr_H22	0.092	-0.00800000000000001	0.991379310344828
Nitroxiline	100	Strain1539	750	Rep1	Plate_05_24hr_H23	0.0904	-0.00960000000000001	0.996487867177522
Nitroxiline	133.3	Strain1539	999.75	Rep1	Plate_05_24hr_H24	0.0898	-0.0102	0.998403575989783
Broxyquinolone	0.10003	Strain1539	250	Rep1	Plate_05_24hr_I1	0.1961	0.0961	0.659003831417625
Broxyquinolone	0.05	Strain1539	25	Rep1	Plate_05_24hr_I2	0.2217	0.1217	0.577266922094508
DMSO-100	0	Strain1539	100	Rep1	Plate_05_24hr_I3	0.214	0.114	0.601851851851852
Broxyquinolone	0.1	Strain1539	50	Rep1	Plate_05_24hr_I4	0.2117	0.1117	0.609195402298851
Broxyquinolone	0.25	Strain1539	125	Rep1	Plate_05_24hr_I5	0.1741	0.0741	0.729246487867177
Broxyquinolone	0.5	Strain1539	250	Rep1	Plate_05_24hr_I6	0.1198	0.0198	0.902618135376756
Broxyquinolone	0.75	Strain1539	375	Rep1	Plate_05_24hr_I7	0.1168	0.0168	0.912196679438059
Broxyquinolone	1	Strain1539	500	Rep1	Plate_05_24hr_I8	0.1226	0.0226	0.89367816091954
Broxyquinolone	2	Strain1539	25	Rep1	Plate_05_24hr_I9	0.1119	0.0119	0.927841634738186
Broxyquinolone	4	Strain1539	50	Rep1	Plate_05_24hr_I10	0.0996	-0.000400000000000011	0.967113665389527
Broxyquinolone	6	Strain1539	75	Rep1	Plate_05_24hr_I11	0.0999	-0.000100000000000003	0.966155810983397
DMSO-250	0	Strain1539	250	Rep1	Plate_05_24hr_I12	0.2045	0.1045	0.632183908045977
Broxyquinolone	8	Strain1539	100	Rep1	Plate_05_24hr_I13	0.1085	0.00849999999999999	0.938697318007663
Broxyquinolone	10	Strain1539	125	Rep1	Plate_05_24hr_I14	0.0946	-0.0054	0.983077905491699
Broxyquinolone	12	Strain1539	150	Rep1	Plate_05_24hr_I15	0.0955	-0.0045	0.980204342273308
Broxyquinolone	14	Strain1539	175	Rep1	Plate_05_24hr_I16	0.0963	-0.00370000000000001	0.97765006385696
Broxyquinolone	16	Strain1539	200	Rep1	Plate_05_24hr_I17	0.0962	-0.00380000000000001	0.977969348659004
Broxyquinolone	18	Strain1539	225	Rep1	Plate_05_24hr_I18	0.0981	-0.0019	0.971902937420179
Broxyquinolone	20	Strain1539	250	Rep1	Plate_05_24hr_I19	0.1034	0.0034	0.954980842911877
Broxyquinolone	23.333	Strain1539	175	Rep1	Plate_05_24hr_I20	0.1065	0.00649999999999999	0.945083014048531
Broxyquinolone	30	Strain1539	225	Rep1	Plate_05_24hr_I21	0.1037	0.00369999999999999	0.954022988505747
